sku,category,price
sku36149,Faucets,"$4,127.59"
sku36150,Toilets,"$2,796.24"
sku36151,Faucets,"$2,321.72"
sku36152,Showers,"$2,941.25"
sku36153,Showers,"$1,849.13"
sku36154,Toilets,$897.57
sku36155,Faucets,"$1,601.63"
sku36156,Misc,"$2,878.59"
sku36157,Misc,"$3,326.30"
sku36158,Misc,"$2,633.07"
sku36159,Misc,"$1,523.49"
sku36160,Showers,"$1,244.93"
sku36161,Faucets,"$1,803.45"
sku36162,Showers,"$2,047.43"
sku36163,Showers,$515.88
sku36164,Faucets,"$3,571.70"
sku36165,Faucets,"$3,903.52"
sku36166,Toilets,"$2,427.40"
sku36167,Faucets,"$4,159.85"
sku36168,Toilets,"$4,921.34"
sku36169,Faucets,"$3,402.87"
sku36170,Toilets,"$4,416.13"
sku36171,Misc,"$4,014.57"
sku36172,Misc,$989.40
sku36173,Toilets,$652.84
sku36174,Faucets,"$3,907.06"
sku36175,Toilets,"$3,638.69"
sku36176,Toilets,$546.77
sku36177,Faucets,"$4,766.92"
sku36178,Showers,"$3,099.43"
sku36179,Showers,"$1,325.03"
sku36180,Misc,$385.71
sku36181,Toilets,"$3,160.48"
sku36182,Toilets,"$4,249.54"
sku36183,Toilets,$231.92
sku36184,Showers,"$1,254.38"
sku36185,Misc,"$4,728.97"
sku36186,Faucets,"$2,757.25"
sku36187,Faucets,$784.04
sku36188,Toilets,"$4,992.23"
sku36189,Toilets,"$2,525.79"
sku36190,Faucets,$716.83
sku36191,Showers,"$1,840.57"
sku36192,Misc,"$3,180.56"
sku36193,Toilets,"$1,684.29"
sku36194,Faucets,"$4,804.02"
sku36195,Showers,$626.15
sku36196,Showers,"$3,711.44"
sku36197,Toilets,$278.72
sku36198,Faucets,$843.19
sku36199,Faucets,"$4,028.87"
sku36200,Faucets,$418.63
sku36201,Showers,$643.64
sku36202,Misc,$443.23
sku36203,Showers,"$1,354.32"
sku36204,Faucets,"$3,417.28"
sku36205,Misc,"$4,626.83"
sku36206,Misc,"$3,350.15"
sku36207,Toilets,"$3,960.06"
sku36208,Misc,$61.47
sku36209,Misc,"$3,827.30"
sku36210,Misc,"$4,595.57"
sku36211,Faucets,"$2,255.09"
sku36212,Misc,"$4,277.93"
sku36213,Misc,"$4,106.20"
sku36214,Misc,"$1,600.51"
sku36215,Toilets,$813.93
sku36216,Faucets,"$3,748.38"
sku36217,Faucets,"$3,480.25"
sku36218,Misc,"$3,068.09"
sku36219,Showers,"$1,973.42"
sku36220,Faucets,"$2,792.18"
sku36221,Misc,"$2,360.13"
sku36222,Toilets,"$3,044.68"
sku36223,Misc,"$4,751.36"
sku36224,Showers,"$2,147.58"
sku36225,Toilets,"$4,034.30"
sku36226,Faucets,"$2,488.07"
sku36227,Misc,$119.01
sku36228,Faucets,$941.13
sku36229,Misc,"$4,721.63"
sku36230,Showers,"$3,953.60"
sku36231,Faucets,"$1,938.61"
sku36232,Faucets,"$4,779.98"
sku36233,Faucets,"$4,548.91"
sku36234,Misc,"$1,699.59"
sku36235,Toilets,$5.54
sku36236,Toilets,"$3,001.85"
sku36237,Misc,"$1,856.62"
sku36238,Faucets,"$3,541.21"
sku36239,Showers,"$3,701.61"
sku36240,Showers,"$4,355.20"
sku36241,Toilets,"$4,917.16"
sku36242,Misc,"$2,030.38"
sku36243,Toilets,$126.50
sku36244,Misc,"$1,597.11"
sku36245,Misc,"$2,494.40"
sku36246,Showers,"$3,840.76"
sku36247,Misc,"$2,697.21"
sku36248,Misc,"$3,310.36"
sku36249,Misc,$857.39
sku36250,Toilets,"$4,097.81"
sku36251,Showers,"$1,302.47"
sku36252,Showers,$136.15
sku36253,Faucets,$562.46
sku36254,Misc,$142.69
sku36255,Faucets,$853.85
sku36256,Misc,"$3,132.71"
sku36257,Showers,"$4,467.58"
sku36258,Faucets,"$3,137.18"
sku36259,Showers,"$1,115.12"
sku36260,Misc,"$4,441.07"
sku36261,Showers,"$1,612.70"
sku36262,Faucets,"$3,238.70"
sku36263,Showers,"$1,604.79"
sku36264,Showers,"$4,092.59"
sku36265,Misc,$468.79
sku36266,Faucets,$768.86
sku36267,Toilets,"$4,406.84"
sku36268,Faucets,$393.12
sku36269,Showers,"$1,874.80"
sku36270,Faucets,"$3,648.27"
sku36271,Faucets,"$4,349.86"
sku36272,Showers,"$4,928.84"
sku36273,Faucets,$942.93
sku36274,Showers,"$4,298.82"
sku36275,Faucets,"$3,189.93"
sku36276,Misc,$298.96
sku36277,Faucets,"$3,080.18"
sku36278,Misc,"$1,215.50"
sku36279,Toilets,"$1,392.30"
sku36280,Misc,"$4,740.68"
sku36281,Faucets,$818.90
sku36282,Faucets,"$3,884.77"
sku36283,Misc,"$3,587.19"
sku36284,Showers,"$1,360.46"
sku36285,Toilets,"$1,923.84"
sku36286,Misc,"$1,451.66"
sku36287,Misc,$631.91
sku36288,Toilets,"$2,321.86"
sku36289,Toilets,"$2,374.95"
sku36290,Faucets,"$3,336.32"
sku36291,Misc,$85.83
sku36292,Faucets,"$4,588.25"
sku36293,Toilets,"$2,445.29"
sku36294,Toilets,$407.25
sku36295,Showers,$954.88
sku36296,Faucets,"$3,344.84"
sku36297,Toilets,$519.17
sku36298,Showers,"$1,375.11"
sku36299,Toilets,"$4,439.32"
sku36300,Faucets,"$2,032.90"
sku36301,Misc,"$2,005.87"
sku36302,Showers,"$3,615.78"
sku36303,Faucets,$903.78
sku36304,Showers,"$4,793.73"
sku36305,Showers,$304.23
sku36306,Toilets,"$4,647.91"
sku36307,Faucets,"$2,714.50"
sku36308,Faucets,"$4,641.15"
sku36309,Toilets,$454.46
sku36310,Faucets,"$3,756.18"
sku36311,Faucets,"$2,432.07"
sku36312,Toilets,$467.06
sku36313,Misc,"$2,220.23"
sku36314,Toilets,"$3,314.61"
sku36315,Faucets,$682.33
sku36316,Misc,$821.27
sku36317,Misc,"$2,528.58"
sku36318,Faucets,$9.11
sku36319,Misc,"$3,264.38"
sku36320,Showers,"$2,916.39"
sku36321,Toilets,"$1,449.74"
sku36322,Toilets,"$4,835.59"
sku36323,Showers,$116.68
sku36324,Toilets,$677.61
sku36325,Faucets,"$2,931.94"
sku36326,Showers,"$1,351.05"
sku36327,Showers,"$2,332.61"
sku36328,Toilets,"$1,172.31"
sku36329,Toilets,"$4,746.50"
sku36330,Misc,"$1,497.59"
sku36331,Misc,"$3,535.73"
sku36332,Misc,"$1,435.61"
sku36333,Toilets,"$1,438.56"
sku36334,Toilets,$826.06
sku36335,Toilets,"$1,349.09"
sku36336,Misc,"$3,484.63"
sku36337,Showers,"$2,399.76"
sku36338,Misc,$787.96
sku36339,Faucets,"$3,778.92"
sku36340,Toilets,"$1,907.30"
sku36341,Faucets,"$3,623.40"
sku36342,Faucets,"$4,602.36"
sku36343,Faucets,"$3,243.86"
sku36344,Toilets,$847.04
sku36345,Showers,"$2,105.03"
sku36346,Faucets,"$2,075.37"
sku36347,Faucets,$292.05
sku36348,Toilets,$790.88
sku36349,Misc,"$4,513.61"
sku36350,Faucets,"$1,101.52"
sku36351,Toilets,$198.59
sku36352,Toilets,$832.49
sku36353,Showers,"$2,672.52"
sku36354,Misc,"$3,601.69"
sku36355,Faucets,"$2,344.56"
sku36356,Toilets,"$3,102.47"
sku36357,Toilets,$636.71
sku36358,Showers,"$1,572.65"
sku36359,Faucets,"$4,802.40"
sku36360,Toilets,"$1,950.03"
sku36361,Faucets,"$2,830.25"
sku36362,Toilets,$514.37
sku36363,Toilets,"$2,096.55"
sku36364,Showers,$326.12
sku36365,Toilets,"$2,746.19"
sku36366,Showers,"$3,167.93"
sku36367,Showers,"$4,830.65"
sku36368,Showers,$622.75
sku36369,Toilets,"$4,490.66"
sku36370,Faucets,"$1,428.88"
sku36371,Misc,"$4,138.45"
sku36372,Showers,"$4,834.49"
sku36373,Misc,"$1,135.48"
sku36374,Faucets,"$3,306.34"
sku36375,Toilets,$681.61
sku36376,Misc,"$3,527.75"
sku36377,Faucets,"$1,431.72"
sku36378,Toilets,$557.89
sku36379,Toilets,"$3,132.83"
sku36380,Faucets,"$1,354.58"
sku36381,Faucets,"$2,292.30"
sku36382,Faucets,"$3,898.56"
sku36383,Misc,$927.98
sku36384,Toilets,"$2,089.50"
sku36385,Faucets,"$4,635.43"
sku36386,Misc,"$2,552.20"
sku36387,Misc,$493.30
sku36388,Faucets,"$1,698.13"
sku36389,Misc,"$4,040.80"
sku36390,Showers,"$2,959.82"
sku36391,Showers,"$4,961.89"
sku36392,Faucets,"$2,346.76"
sku36393,Misc,"$2,721.44"
sku36394,Showers,"$2,204.70"
sku36395,Misc,$524.23
sku36396,Misc,"$1,017.65"
sku36397,Toilets,"$3,497.57"
sku36398,Faucets,"$4,165.37"
sku36399,Showers,"$2,126.48"
sku36400,Toilets,"$1,924.51"
sku36401,Showers,$761.52
sku36402,Showers,$656.78
sku36403,Toilets,"$2,924.40"
sku36404,Showers,"$2,823.22"
sku36405,Toilets,"$3,876.17"
sku36406,Showers,"$1,635.56"
sku36407,Toilets,"$4,445.30"
sku36408,Toilets,"$3,458.74"
sku36409,Toilets,"$1,080.12"
sku36410,Faucets,"$4,283.35"
sku36411,Toilets,"$1,024.05"
sku36412,Misc,"$1,824.04"
sku36413,Showers,"$3,146.64"
sku36414,Misc,"$2,579.75"
sku36415,Faucets,$620.20
sku36416,Showers,$914.54
sku36417,Faucets,"$2,608.23"
sku36418,Toilets,"$4,935.19"
sku36419,Showers,"$1,299.23"
sku36420,Faucets,"$2,671.52"
sku36421,Showers,"$2,950.13"
sku36422,Misc,"$1,078.53"
sku36423,Toilets,"$1,195.97"
sku36424,Faucets,"$2,460.10"
sku36425,Misc,"$4,491.19"
sku36426,Misc,$114.93
sku36427,Faucets,"$3,024.78"
sku36428,Misc,"$3,655.54"
sku36429,Misc,"$3,493.26"
sku36430,Toilets,$123.02
sku36431,Toilets,"$3,196.14"
sku36432,Faucets,$775.68
sku36433,Toilets,"$4,376.32"
sku36434,Toilets,$948.69
sku36435,Showers,$185.88
sku36436,Misc,"$2,406.71"
sku36437,Faucets,"$4,211.23"
sku36438,Misc,"$3,735.72"
sku36439,Faucets,"$2,582.60"
sku36440,Toilets,$16.48
sku36441,Faucets,"$2,247.86"
sku36442,Showers,"$2,205.16"
sku36443,Showers,"$4,199.35"
sku36444,Toilets,"$3,270.87"
sku36445,Misc,"$4,909.96"
sku36446,Misc,"$4,127.02"
sku36447,Toilets,"$1,535.53"
sku36448,Toilets,"$4,050.88"
sku36449,Misc,"$1,238.18"
sku36450,Toilets,"$3,208.44"
sku36451,Toilets,$431.06
sku36452,Faucets,"$4,316.89"
sku36453,Showers,"$4,769.02"
sku36454,Misc,"$1,514.07"
sku36455,Faucets,$116.00
sku36456,Misc,$663.96
sku36457,Showers,"$3,016.88"
sku36458,Faucets,"$3,947.52"
sku36459,Misc,"$2,027.06"
sku36460,Faucets,"$1,956.34"
sku36461,Misc,$670.44
sku36462,Toilets,"$2,762.91"
sku36463,Misc,"$2,482.75"
sku36464,Showers,"$1,780.29"
sku36465,Showers,"$3,358.63"
sku36466,Faucets,"$3,022.37"
sku36467,Showers,"$1,566.69"
sku36468,Toilets,"$1,846.32"
sku36469,Faucets,"$4,515.03"
sku36470,Misc,"$2,585.04"
sku36471,Showers,"$3,060.27"
sku36472,Toilets,"$3,878.00"
sku36473,Showers,"$4,970.10"
sku36474,Toilets,"$3,240.37"
sku36475,Toilets,"$2,436.69"
sku36476,Faucets,"$2,525.88"
sku36477,Showers,"$1,636.25"
sku36478,Misc,"$1,494.79"
sku36479,Faucets,"$2,708.56"
sku36480,Toilets,"$3,963.42"
sku36481,Faucets,"$4,951.86"
sku36482,Showers,"$4,811.32"
sku36483,Showers,$522.09
sku36484,Toilets,"$2,936.04"
sku36485,Showers,"$3,826.64"
sku36486,Faucets,"$1,619.64"
sku36487,Faucets,"$1,480.39"
sku36488,Showers,"$3,778.53"
sku36489,Faucets,"$4,495.93"
sku36490,Showers,$67.78
sku36491,Misc,"$2,534.49"
sku36492,Toilets,$469.21
sku36493,Showers,"$1,989.28"
sku36494,Misc,"$3,681.30"
sku36495,Toilets,"$2,703.51"
sku36496,Toilets,"$2,118.31"
sku36497,Toilets,"$2,515.36"
sku36498,Faucets,"$2,490.52"
sku36499,Toilets,"$2,837.53"
sku36500,Faucets,$353.75
sku36501,Toilets,"$2,321.39"
sku36502,Misc,"$3,485.95"
sku36503,Showers,"$3,314.06"
sku36504,Misc,"$2,513.15"
sku36505,Toilets,"$1,275.33"
sku36506,Showers,"$2,608.00"
sku36507,Toilets,"$3,446.00"
sku36508,Misc,"$2,453.02"
sku36509,Misc,"$1,923.10"
sku36510,Showers,"$1,435.92"
sku36511,Misc,"$2,497.97"
sku36512,Toilets,"$1,451.54"
sku36513,Misc,$74.64
sku36514,Toilets,$508.64
sku36515,Showers,"$2,922.79"
sku36516,Misc,"$4,856.95"
sku36517,Misc,$466.53
sku36518,Faucets,"$2,194.99"
sku36519,Toilets,"$2,328.75"
sku36520,Faucets,"$2,998.51"
sku36521,Misc,"$2,159.06"
sku36522,Showers,"$1,485.20"
sku36523,Toilets,"$1,545.61"
sku36524,Misc,"$1,353.26"
sku36525,Toilets,$511.19
sku36526,Showers,"$2,150.78"
sku36527,Toilets,"$4,839.97"
sku36528,Faucets,"$3,708.39"
sku36529,Faucets,"$2,839.49"
sku36530,Toilets,"$4,197.54"
sku36531,Misc,"$1,731.69"
sku36532,Faucets,"$1,723.50"
sku36533,Showers,"$1,103.26"
sku36534,Showers,"$4,945.31"
sku36535,Toilets,"$4,037.05"
sku36536,Showers,"$2,501.17"
sku36537,Misc,"$3,345.65"
sku36538,Misc,$404.85
sku36539,Toilets,"$1,990.35"
sku36540,Faucets,"$4,184.02"
sku36541,Misc,"$1,625.12"
sku36542,Showers,"$2,824.34"
sku36543,Showers,"$1,396.28"
sku36544,Showers,"$4,052.11"
sku36545,Toilets,"$4,597.46"
sku36546,Misc,$702.66
sku36547,Faucets,"$1,437.78"
sku36548,Toilets,"$1,851.44"
sku36549,Misc,$8.60
sku36550,Misc,"$1,113.61"
sku36551,Faucets,"$3,544.34"
sku36552,Misc,"$4,213.89"
sku36553,Showers,$294.94
sku36554,Toilets,"$1,226.30"
sku36555,Toilets,"$3,700.56"
sku36556,Toilets,"$4,454.55"
sku36557,Toilets,"$3,932.55"
sku36558,Faucets,"$1,197.41"
sku36559,Showers,$518.14
sku36560,Faucets,"$4,928.30"
sku36561,Toilets,"$4,313.06"
sku36562,Faucets,"$3,821.99"
sku36563,Showers,"$2,222.39"
sku36564,Misc,$620.36
sku36565,Toilets,$788.06
sku36566,Showers,"$4,957.53"
sku36567,Toilets,"$2,499.97"
sku36568,Misc,$93.14
sku36569,Toilets,"$4,333.10"
sku36570,Faucets,"$4,452.24"
sku36571,Faucets,"$4,098.29"
sku36572,Toilets,"$2,335.60"
sku36573,Showers,"$3,723.76"
sku36574,Faucets,"$3,056.93"
sku36575,Faucets,"$4,187.39"
sku36576,Toilets,"$4,363.83"
sku36577,Faucets,"$1,858.36"
sku36578,Misc,"$4,277.38"
sku36579,Toilets,"$2,460.78"
sku36580,Toilets,"$2,605.27"
sku36581,Misc,$469.60
sku36582,Misc,"$2,827.87"
sku36583,Misc,$708.48
sku36584,Toilets,"$1,021.49"
sku36585,Faucets,$393.77
sku36586,Toilets,"$4,455.91"
sku36587,Misc,"$3,683.69"
sku36588,Misc,"$2,235.91"
sku36589,Toilets,"$4,874.15"
sku36590,Showers,"$4,405.86"
sku36591,Faucets,"$1,930.18"
sku36592,Misc,"$2,504.22"
sku36593,Toilets,$468.74
sku36594,Toilets,"$3,162.49"
sku36595,Faucets,"$3,614.37"
sku36596,Showers,"$2,085.26"
sku36597,Showers,"$2,935.55"
sku36598,Faucets,$544.81
sku36599,Toilets,"$3,844.21"
sku36600,Toilets,"$1,882.64"
sku36601,Misc,"$3,307.75"
sku36602,Faucets,"$4,614.26"
sku36603,Faucets,"$4,740.35"
sku36604,Toilets,"$2,297.79"
sku36605,Toilets,"$1,755.97"
sku36606,Misc,"$3,218.26"
sku36607,Misc,"$1,127.02"
sku36608,Faucets,"$4,436.58"
sku36609,Misc,"$4,244.58"
sku36610,Misc,"$4,909.38"
sku36611,Showers,"$2,738.94"
sku36612,Faucets,"$3,417.12"
sku36613,Toilets,"$2,357.45"
sku36614,Showers,"$3,200.54"
sku36615,Misc,"$3,975.47"
sku36616,Faucets,"$2,785.39"
sku36617,Misc,$400.73
sku36618,Faucets,"$4,369.22"
sku36619,Misc,$380.00
sku36620,Showers,$527.55
sku36621,Showers,"$3,831.94"
sku36622,Faucets,"$4,616.17"
sku36623,Misc,"$3,499.51"
sku36624,Faucets,"$4,079.37"
sku36625,Faucets,"$3,230.32"
sku36626,Showers,"$2,726.45"
sku36627,Misc,"$3,394.28"
sku36628,Misc,"$2,328.84"
sku36629,Misc,"$4,526.59"
sku36630,Faucets,"$4,094.96"
sku36631,Showers,"$4,470.18"
sku36632,Showers,"$2,234.03"
sku36633,Toilets,"$3,886.30"
sku36634,Faucets,"$3,414.50"
sku36635,Misc,"$1,248.35"
sku36636,Toilets,"$1,677.80"
sku36637,Showers,"$1,319.04"
sku36638,Misc,"$4,560.37"
sku36639,Misc,"$2,018.92"
sku36640,Toilets,"$4,870.91"
sku36641,Toilets,"$4,828.26"
sku36642,Faucets,"$3,161.41"
sku36643,Showers,"$4,019.19"
sku36644,Toilets,"$4,866.51"
sku36645,Toilets,"$4,093.70"
sku36646,Showers,"$4,145.83"
sku36647,Faucets,$577.07
sku36648,Faucets,"$2,141.38"
sku36649,Misc,"$3,356.49"
sku36650,Toilets,"$1,656.58"
sku36651,Toilets,"$1,267.06"
sku36652,Misc,"$1,726.07"
sku36653,Misc,"$2,378.39"
sku36654,Faucets,$803.38
sku36655,Showers,"$4,623.53"
sku36656,Toilets,"$4,565.68"
sku36657,Misc,"$1,652.93"
sku36658,Showers,"$3,612.21"
sku36659,Faucets,"$4,442.47"
sku36660,Misc,"$1,325.03"
sku36661,Toilets,"$2,345.94"
sku36662,Toilets,"$3,640.37"
sku36663,Showers,"$2,995.19"
sku36664,Showers,$55.83
sku36665,Showers,$153.09
sku36666,Misc,"$2,405.50"
sku36667,Toilets,"$1,610.16"
sku36668,Misc,"$2,460.16"
sku36669,Toilets,$325.91
sku36670,Toilets,$982.78
sku36671,Faucets,$242.14
sku36672,Faucets,$930.67
sku36673,Faucets,"$3,138.31"
sku36674,Misc,$350.10
sku36675,Toilets,"$4,048.97"
sku36676,Misc,"$2,599.69"
sku36677,Showers,"$1,169.30"
sku36678,Faucets,$31.32
sku36679,Toilets,"$4,450.27"
sku36680,Showers,"$2,400.89"
sku36681,Showers,"$4,653.10"
sku36682,Showers,"$1,916.48"
sku36683,Toilets,"$1,959.08"
sku36684,Misc,$798.57
sku36685,Misc,$858.73
sku36686,Toilets,$936.55
sku36687,Misc,"$3,690.84"
sku36688,Misc,"$2,518.86"
sku36689,Showers,"$2,037.93"
sku36690,Toilets,"$4,378.70"
sku36691,Toilets,"$4,683.12"
sku36692,Misc,"$3,574.44"
sku36693,Toilets,"$1,330.88"
sku36694,Toilets,"$3,924.92"
sku36695,Misc,"$1,761.53"
sku36696,Toilets,"$3,816.74"
sku36697,Misc,"$3,334.29"
sku36698,Showers,$847.64
sku36699,Misc,$131.90
sku36700,Misc,"$1,482.35"
sku36701,Toilets,"$1,325.25"
sku36702,Misc,$906.75
sku36703,Misc,"$3,530.00"
sku36704,Toilets,$887.14
sku36705,Toilets,"$2,934.10"
sku36706,Misc,"$4,488.10"
sku36707,Misc,$159.59
sku36708,Toilets,"$4,777.43"
sku36709,Faucets,$704.97
sku36710,Toilets,"$4,426.30"
sku36711,Misc,"$4,807.09"
sku36712,Toilets,"$4,752.13"
sku36713,Toilets,"$3,781.72"
sku36714,Toilets,"$2,109.86"
sku36715,Showers,"$2,330.86"
sku36716,Showers,$915.54
sku36717,Misc,"$4,608.14"
sku36718,Faucets,$276.77
sku36719,Misc,$795.62
sku36720,Misc,"$3,921.33"
sku36721,Faucets,"$2,537.46"
sku36722,Showers,"$1,220.56"
sku36723,Toilets,"$2,682.52"
sku36724,Faucets,"$3,691.61"
sku36725,Faucets,$433.86
sku36726,Showers,$561.18
sku36727,Faucets,"$3,253.01"
sku36728,Toilets,"$3,385.35"
sku36729,Faucets,"$3,641.36"
sku36730,Showers,"$2,763.31"
sku36731,Toilets,"$2,875.02"
sku36732,Showers,$623.61
sku36733,Faucets,$241.68
sku36734,Misc,"$3,093.32"
sku36735,Showers,$793.93
sku36736,Toilets,$7.93
sku36737,Misc,"$1,378.45"
sku36738,Misc,"$4,701.51"
sku36739,Toilets,"$4,741.12"
sku36740,Misc,$565.11
sku36741,Toilets,"$4,699.03"
sku36742,Misc,"$2,666.86"
sku36743,Faucets,"$3,562.44"
sku36744,Toilets,"$1,782.24"
sku36745,Toilets,"$4,698.19"
sku36746,Toilets,$80.50
sku36747,Showers,"$2,920.12"
sku36748,Toilets,"$1,015.06"
sku36749,Toilets,$464.68
sku36750,Misc,$170.83
sku36751,Misc,"$3,210.96"
sku36752,Faucets,"$3,194.27"
sku36753,Misc,"$1,304.91"
sku36754,Showers,"$1,836.18"
sku36755,Misc,"$1,528.56"
sku36756,Faucets,"$2,319.54"
sku36757,Misc,"$2,089.44"
sku36758,Showers,"$3,316.13"
sku36759,Misc,"$2,677.28"
sku36760,Misc,"$2,672.93"
sku36761,Toilets,"$1,757.05"
sku36762,Toilets,"$1,390.44"
sku36763,Faucets,"$3,045.13"
sku36764,Toilets,"$1,862.72"
sku36765,Toilets,"$4,305.88"
sku36766,Faucets,$848.26
sku36767,Toilets,"$4,266.99"
sku36768,Showers,"$4,264.54"
sku36769,Showers,"$2,762.24"
sku36770,Showers,"$1,086.50"
sku36771,Showers,"$3,134.83"
sku36772,Toilets,"$3,898.47"
sku36773,Faucets,"$4,455.08"
sku36774,Misc,"$4,910.04"
sku36775,Misc,$560.29
sku36776,Showers,$579.42
sku36777,Toilets,"$1,291.99"
sku36778,Misc,"$2,215.61"
sku36779,Misc,"$3,653.87"
sku36780,Misc,"$1,719.36"
sku36781,Showers,"$2,742.56"
sku36782,Misc,$742.91
sku36783,Misc,"$4,817.70"
sku36784,Faucets,"$2,813.20"
sku36785,Toilets,$434.99
sku36786,Misc,"$3,184.87"
sku36787,Toilets,"$2,417.54"
sku36788,Faucets,$450.07
sku36789,Misc,"$4,572.84"
sku36790,Showers,$703.93
sku36791,Misc,"$4,483.09"
sku36792,Faucets,"$2,046.92"
sku36793,Faucets,"$3,064.39"
sku36794,Toilets,"$1,144.57"
sku36795,Misc,"$2,504.23"
sku36796,Toilets,"$1,140.86"
sku36797,Misc,"$3,273.87"
sku36798,Faucets,"$4,928.81"
sku36799,Faucets,"$2,003.45"
sku36800,Toilets,$750.38
sku36801,Showers,"$2,764.89"
sku36802,Toilets,$630.14
sku36803,Showers,"$4,895.86"
sku36804,Showers,"$3,533.92"
sku36805,Misc,"$3,104.02"
sku36806,Faucets,"$2,799.58"
sku36807,Showers,$699.37
sku36808,Misc,$926.87
sku36809,Misc,"$4,999.07"
sku36810,Faucets,"$1,347.49"
sku36811,Showers,"$2,185.12"
sku36812,Misc,"$3,235.47"
sku36813,Faucets,"$4,386.10"
sku36814,Toilets,"$1,355.29"
sku36815,Misc,"$4,872.52"
sku36816,Showers,"$2,132.31"
sku36817,Faucets,"$2,799.39"
sku36818,Faucets,"$2,957.31"
sku36819,Faucets,$642.47
sku36820,Faucets,"$1,698.77"
sku36821,Faucets,"$2,333.14"
sku36822,Faucets,"$1,543.38"
sku36823,Misc,"$3,914.78"
sku36824,Faucets,"$2,956.11"
sku36825,Toilets,$869.54
sku36826,Showers,"$4,774.54"
sku36827,Misc,"$3,241.23"
sku36828,Showers,"$2,887.51"
sku36829,Misc,"$2,062.75"
sku36830,Faucets,$794.41
sku36831,Misc,"$1,368.08"
sku36832,Misc,"$2,010.91"
sku36833,Faucets,"$1,721.70"
sku36834,Toilets,$244.86
sku36835,Toilets,"$1,977.56"
sku36836,Misc,"$2,002.05"
sku36837,Showers,"$2,714.40"
sku36838,Toilets,"$2,139.73"
sku36839,Misc,"$3,564.36"
sku36840,Showers,"$2,938.88"
sku36841,Misc,$744.49
sku36842,Faucets,"$1,229.80"
sku36843,Misc,"$3,904.29"
sku36844,Showers,"$4,231.89"
sku36845,Misc,"$4,880.25"
sku36846,Showers,"$3,068.33"
sku36847,Faucets,"$4,648.37"
sku36848,Toilets,$931.00
sku36849,Toilets,"$1,209.29"
sku36850,Faucets,"$4,977.41"
sku36851,Misc,$691.51
sku36852,Toilets,"$2,870.38"
sku36853,Showers,$211.36
sku36854,Toilets,"$1,785.92"
sku36855,Misc,$218.61
sku36856,Toilets,$124.01
sku36857,Faucets,"$1,914.81"
sku36858,Showers,"$2,444.16"
sku36859,Showers,$910.02
sku36860,Faucets,"$2,357.00"
sku36861,Misc,"$1,393.01"
sku36862,Faucets,$252.91
sku36863,Misc,"$4,134.14"
sku36864,Misc,$557.67
sku36865,Misc,"$1,676.63"
sku36866,Misc,$451.23
sku36867,Misc,"$3,384.37"
sku36868,Showers,"$1,399.03"
sku36869,Toilets,"$4,422.65"
sku36870,Faucets,"$2,830.84"
sku36871,Toilets,"$3,255.26"
sku36872,Showers,"$1,139.81"
sku36873,Faucets,"$1,483.72"
sku36874,Showers,"$4,367.84"
sku36875,Toilets,$31.37
sku36876,Faucets,"$2,510.05"
sku36877,Misc,"$2,178.49"
sku36878,Showers,"$2,418.41"
sku36879,Showers,$598.90
sku36880,Toilets,"$4,092.42"
sku36881,Showers,"$3,932.80"
sku36882,Toilets,"$3,175.26"
sku36883,Misc,"$1,481.33"
sku36884,Misc,"$4,901.86"
sku36885,Showers,"$2,795.54"
sku36886,Misc,"$4,122.54"
sku36887,Misc,$956.90
sku36888,Misc,"$4,894.75"
sku36889,Misc,"$4,500.45"
sku36890,Showers,"$1,797.76"
sku36891,Faucets,"$4,333.52"
sku36892,Misc,"$4,893.10"
sku36893,Showers,"$1,297.55"
sku36894,Showers,"$1,342.59"
sku36895,Faucets,"$4,459.45"
sku36896,Showers,$176.84
sku36897,Toilets,"$3,778.27"
sku36898,Faucets,"$1,909.84"
sku36899,Toilets,"$2,397.65"
sku36900,Faucets,"$3,542.59"
sku36901,Faucets,"$4,659.24"
sku36902,Toilets,"$3,918.72"
sku36903,Toilets,"$4,172.69"
sku36904,Misc,"$2,371.21"
sku36905,Toilets,"$1,209.64"
sku36906,Showers,"$4,075.42"
sku36907,Faucets,$129.38
sku36908,Faucets,"$3,630.69"
sku36909,Showers,"$3,616.49"
sku36910,Misc,"$3,079.09"
sku36911,Showers,"$3,124.31"
sku36912,Misc,"$2,378.91"
sku36913,Faucets,"$2,806.04"
sku36914,Showers,"$1,033.17"
sku36915,Toilets,"$1,712.47"
sku36916,Toilets,"$3,321.16"
sku36917,Toilets,"$4,058.24"
sku36918,Showers,"$2,212.01"
sku36919,Misc,"$4,913.09"
sku36920,Misc,"$1,108.27"
sku36921,Misc,"$1,262.39"
sku36922,Toilets,"$4,873.64"
sku36923,Showers,"$4,728.26"
sku36924,Toilets,"$1,563.74"
sku36925,Misc,"$4,148.84"
sku36926,Faucets,$466.11
sku36927,Toilets,"$4,220.80"
sku36928,Toilets,"$3,968.00"
sku36929,Misc,$410.83
sku36930,Showers,"$2,519.22"
sku36931,Toilets,"$1,391.79"
sku36932,Misc,"$4,496.49"
sku36933,Showers,"$3,024.07"
sku36934,Toilets,"$1,822.56"
sku36935,Faucets,"$4,701.95"
sku36936,Toilets,"$1,195.75"
sku36937,Misc,$954.19
sku36938,Faucets,"$3,225.30"
sku36939,Showers,"$3,665.02"
